title,deputes,raisons,id,photo,groupe,ministre,fonction,partis,detail,dep,circo,tribune,amendement,mai,premier_scrutin_presence,premier_scrutin_vote,septembre,deuxieme_scrutin_presence,deuxieme_scrutin_vote,envoye_special
M.,Cédric Roussel,Pas de réponse.,omc_pa718902,http://www2.assemblee-nationale.fr/static/tribun/15/photos/718902.jpg,La République en marche,,,LREM,,Alpes-Maritimes,3e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Cédric Villani,"""Le 28 mai, j'étais au Mexique pour le Forum Franco-Mexicain (dont je fais partie au titre de l'Assemblée nationale), occupé à évoquer la coopération franco-mexicaine en intelligence artificielle. Et le 14 septembre j'étais à la Fête de l'Huma, dans la foulée de la reconnaissance (historique, à mon humble avis) par le président Macron de la responsabilité de l'Etat dans l'affaire Maurice Audin, occupé donc à évoquer la mémoire de Maurice Audin, l'intervention de l'Etat, etc.""",omc_pa722260,http://www2.assemblee-nationale.fr/static/tribun/15/photos/722260.jpg,La République en marche,,,LREM,,Essonne,5e,,,Absent(e),Absent(e),,Absent(e),,,Contre
Mme,Célia de Lavergne,Pas de réponse.,omc_pa719310,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719310.jpg,La République en marche,,,LREM,,Drôme,3e,,,Absent(e),Absent(e),,Contre,PRESENT,CONTRE,Pas de réponse
Mme,Céline Calvez,Pas de réponse.,omc_pa721750,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721750.jpg,La République en marche,,,LREM,,Hauts-de-Seine,5e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Cendra Motin,"""Mon absence, bien que je n'ai pas à m'en justifier, est due à : 1- des engagements sur mon territoire, après une fête des mères passée dans l'Hémicycle. 2- l'impossibilité de remonter sur Paris après mes rendez-vous à cause de la grève SNCF qui rendait très difficile mes déplacements à cette période.""",omc_pa719850,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719850.jpg,La République en marche,,,LREM,,Isère,6e,,,Absent(e),Absent(e),,Contre,PRESENT,CONTRE,Contre
M.,Charles de Courson,"""Il n'a pas pris part aux votes en séance publique du vendredi 14 septembre en nouvelle lecture du projet de loi Agriculture, car il était retenu en commission spéciale PACTE pour l'examen de ce projet de loi, en présence du ministre Bruno Le Maire"", justifie l'entourage du député.",omc_pa942,http://www2.assemblee-nationale.fr/static/tribun/15/photos/942.jpg,Libertés et Territoires,,,UNION DES DEMOCRATES RADICAUX ET LIBERAUX,,Marne,5e,,,Contre,Présent,Contre,Absent(e),,,Contre
M.,Charles de la Verpillière,Pas de réponse.,omc_pa1012,http://www2.assemblee-nationale.fr/static/tribun/15/photos/1012.jpg,Les Républicains,,,LR,,Ain,2e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Charlotte Lecocq,Pas de réponse.,omc_pa720480,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720480.jpg,La République en marche,,,LREM,,Nord,6e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Christian Hutin,Pas de réponse.,omc_pa333818,http://www2.assemblee-nationale.fr/static/tribun/15/photos/333818.jpg,Socialistes et apparentés,,,NOUVELLE GAUCHE,Apparenté au,Nord,13e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Christian Jacob,Pas de réponse.,omc_pa1695,http://www2.assemblee-nationale.fr/static/tribun/15/photos/1695.jpg,Les Républicains,,Président,LR,,Seine-et-Marne,4e,,,Contre,Présent,Contre,Absent(e),,,Pas de réponse
Mme,Christine Cloarec,"""Ce texte ne concernait pas la commission des affaires sociales au sein de laquelle madame la députée siège. Par ailleurs, elle n'était pas de permanence la semaine où les amendements ont été examinés en séance"", justifie l'entourage de la députée.",omc_pa719756,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719756.jpg,La République en marche,,,LREM,,Ille-et-Vilaine,5e,,,Absent(e),Absent(e),,Absent(e),,,Contre
Mme,Christine Hennion,Pas de réponse.,omc_pa722094,http://www2.assemblee-nationale.fr/static/tribun/15/photos/722094.jpg,La République en marche,,,LREM,,Hauts-de-Seine,3e,SIGNATAIRE,,Contre,Présent,Contre,Absent(e),,,Pas de réponse
Mme,Christine Pires Beaune,"""Le 28 mai, j'étais au chevet de ma mère à l'hôpital (raisons familiales). Le 14 septembre, j'étais en circonscription : débat sur France 3 + tournage d'une émission avec LCP prévus de longue date (raisons professionnelles).""",omc_pa608172,http://www2.assemblee-nationale.fr/static/tribun/15/photos/608172.jpg,Socialistes et apparentés,,,NOUVELLE GAUCHE,,Puy-de-Dôme,2e,,,Absent(e),Absent(e),,Absent(e),,,Pour
M.,Christophe Arend,Pas de réponse.,omc_pa720310,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720310.jpg,La République en marche,,,LREM,,Moselle,6e,SIGNATAIRE,,Pour,Présent,Pour,Absent(e),,,Pas de réponse
M.,Christophe Blanchet,Pas de réponse.,omc_pa719024,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719024.jpg,La République en marche,,,LREM,,Calvados,4e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Christophe Bouillon,"""Le 28 mai dernier, je participais à une réunion prévue de longue date avec une association humanitaire. Je n'ai pas pu me rendre à temps dans l'Hémicycle suite à l'inscription en dernière minute des discussions sur le glyphosate à l'ordre du jour.""",omc_pa267233,http://www2.assemblee-nationale.fr/static/tribun/15/photos/267233.jpg,Socialistes et apparentés,,,NOUVELLE GAUCHE,,Seine-Maritime,5e,,,Absent(e),Absent(e),,Pour,PRESENT,POUR,Pour
M.,Christophe Di Pompeo,Pas de réponse.,omc_pa720438,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720438.jpg,La République en marche,,,LREM,,Nord,3e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Christophe Euzet,Pas de réponse.,omc_pa719616,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719616.jpg,La République en marche,,,LREM,,Hérault,7e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Christophe Jerretie,Pas de réponse.,omc_pa719060,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719060.jpg,La République en marche,,,LREM,,Corrèze,1ère,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Christophe Lejeune,Pas de réponse.,omc_pa722320,http://www2.assemblee-nationale.fr/static/tribun/15/photos/722320.jpg,La République en marche,,,LREM,,Haute-Saône,2e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Christophe Naegelen,Pas de réponse.,omc_pa721486,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721486.jpg,"UDI, Agir et Indépendants",,,UNION DES DEMOCRATES RADICAUX ET LIBERAUX,,Vosges,3e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Claire Guion-Firmin,Pas de réponse.,omc_pa721126,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721126.jpg,Les Républicains,,,LR,Apparentée au,Saint-Barthélemy et Saint-Martin,1ère,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Claire O'Petit,Ne souhaite pas répondre.,omc_pa719364,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719364.jpg,La République en marche,,,LREM,,Eure,5e,,,Absent(e),Absent(e),,Absent(e),,,Ne veut pas répondre
Mme,Claire Pitollat,Pas de réponse.,omc_pa718910,http://www2.assemblee-nationale.fr/static/tribun/15/photos/718910.jpg,La République en marche,,,LREM,,Bouches-du-Rhône,2e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Claude de Ganay,Pas de réponse.,omc_pa267735,http://www2.assemblee-nationale.fr/static/tribun/15/photos/267735.jpg,Les Républicains,,,LR,,Loiret,3e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Claude Goasguen,Pas de réponse.,omc_pa1498,http://www2.assemblee-nationale.fr/static/tribun/15/photos/1498.jpg,Les Républicains,,,LR,,Paris,14e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Clémentine Autain,"""Madame Autain n'a pas pu se rendre à ces votes car ils se sont déroulés à des heures très tardives (dans la nuit). Cette difficulté pose d'ailleurs la question du fonctionnement de l'Assemblée nationale et celle du partage des temps de vie, sujet que Madame Autain a tenu à porter personnellement lorsqu'elle était secrétaire du bureau de l'Assemblée"", justifie l'entourage de la députée.",omc_pa588884,http://www2.assemblee-nationale.fr/static/tribun/15/photos/588884.jpg,La France insoumise,,,LFI,,Seine-Saint-Denis,11e,,,Absent(e),Absent(e),,Absent(e),,,Pour
Mme,Constance Le Grip,Pas de réponse.,omc_pa345722,http://www2.assemblee-nationale.fr/static/tribun/15/photos/345722.jpg,Les Républicains,,,LR,,Hauts-de-Seine,6e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Coralie Dubost,Pas de réponse.,omc_pa719684,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719684.jpg,La République en marche,,,LREM,,Hérault,3e,,,Absent(e),Absent(e),,Contre,PRESENT,CONTRE,Pas de réponse
Mme,Corinne Vignon,Pas de réponse.,omc_pa719512,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719512.jpg,La République en marche,,,LREM,,Haute-Garonne,3e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Cyrille Isaac-Sibille,"""Le débat sur l'amendement en question est intervenu très tard dans la soirée. Jamais épuisé, je travaillais à ce moment-là sur d'autres dossiers, comme le 'rapport d'information sur la prévention santé en faveur de la jeunesse' pour lequel j'ai été nommé co-rapporteur.""",omc_pa722374,http://www2.assemblee-nationale.fr/static/tribun/15/photos/722374.jpg,Mouvement Démocrate et apparentés,,,MODEM,,Rhône,12e,,,Absent(e),Absent(e),,Absent(e),,,Contre
M.,Damien Abad,"""Le 28 mai, j'étais à Bourg-en-Bresse à des réunions locales relatives à la fibre optique et au tourisme. Et le 14 septembre, je tenais une permanence parlementaire à Oyonnax.""",omc_pa605036,http://www2.assemblee-nationale.fr/static/tribun/15/photos/605036.jpg,Les Républicains,,,LR,,Ain,5e,,,Absent(e),Absent(e),,Absent(e),,,Abstention
M.,Damien Adam,Pas de réponse.,omc_pa722038,http://www2.assemblee-nationale.fr/static/tribun/15/photos/722038.jpg,La République en marche,,,LREM,,Seine-Maritime,1ère,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Damien Pichereau,Pas de réponse.,omc_pa721372,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721372.jpg,La République en marche,,,LREM,,Sarthe,1ère,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Daniel Fasquelle,Ne souhaite pas répondre.,omc_pa334149,http://www2.assemblee-nationale.fr/static/tribun/15/photos/334149.jpg,Les Républicains,,,LR,,Pas-de-Calais,4e,,,Contre,Présent,Contre,Absent(e),,,Contre
M.,Daniel Labaronne,Ne souhaite pas répondre.,omc_pa719798,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719798.jpg,La République en marche,,,LREM,,Indre-et-Loire,2e,,,Absent(e),Absent(e),,Absent(e),,,Pour
Mme,Danièle Cazarian,Pas de réponse.,omc_pa721352,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721352.jpg,La République en marche,,,LREM,,Rhône,13e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Danièle Hérin,"""J'appartiens à un groupe de plus de 300 personnes qui consacrent beaucoup de temps aux échanges sur les amendements qui seront cités dans l'Hémicycle. Dès lors, un sous-groupe est présent dans l'Hémicycle et porte la voix de la majorité. Dès lors où je suis d'accord avec cette majorité, je fais confiance au sous-groupe qui nous représente dans l'Hémicycle.""",omc_pa718794,http://www2.assemblee-nationale.fr/static/tribun/15/photos/718794.jpg,La République en marche,,,LREM,,Aude,1ère,,SIGNATAIRE,Absent(e),Absent(e),,Contre,PRESENT,CONTRE,Contre
Mme,Danièle Obono,"""Le 28 mai, à 2 heures du matin, je me trouvais dans l'avion de retour de Guadeloupe où je me suis rendue en tant que membre de la délégation aux Outre-mer, pour un voyage de travail autour des problématiques sociales, sanitaires et écologiques tels que la pollution au chlordécone. Le 14 septembre, à 2 heures du matin, au moment de l'examen de notre amendement en deuxième et dernière lecture, je me trouvais derrière mon ordinateur à suivre la vaillante bataille de mes camarades depuis la bonne ville de Coulaines, dans la Sarthe, où j'étais invitée à intervenir à une réunion publique, qui avait été prévue avant l'été et avant d'avoir connaissance de l'agenda des textes de la rentrée et leur examen en séance.""",omc_pa721960,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721960.jpg,La France insoumise,,,LFI,,Paris,17e,,,Absent(e),Absent(e),,Absent(e),,,Pour
Mme,Danielle Brulebois,Pas de réponse.,omc_pa719890,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719890.jpg,La République en marche,,,LREM,,Jura,1ère,SIGNATAIRE,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,David Habib,"""Toute interdiction passe, selon moi, par l'échelon communautaire avec une application simultanée. Pour cette raison, je n'ai pas pris part aux votes relatifs au glyphosate.""",omc_pa1592,http://www2.assemblee-nationale.fr/static/tribun/15/photos/1592.jpg,Socialistes et apparentés,,,NOUVELLE GAUCHE,,Pyrénées-Atlantiques,3e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,David Lorion,"""Lors des deux dates, monsieur le député était à l'île de La Réunion dans sa circonscription"", justifie l'entourage du député.",omc_pa721054,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721054.jpg,Les Républicains,,,LR,,Réunion,4e,,,Absent(e),Absent(e),,Absent(e),,,Pour
Mme,Delphine Bagarry,Pas de réponse.,omc_pa718744,http://www2.assemblee-nationale.fr/static/tribun/15/photos/718744.jpg,La République en marche,,,LREM,,Alpes-de-Haute-Provence,1ère,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Delphine Batho,Présente aux deux votes.,omc_pa335999,http://www2.assemblee-nationale.fr/static/tribun/15/photos/335999.jpg,Non inscrit,,,NI,PS,Deux-Sèvres,2e,,,Pour,Présent,Pour,Pour,PRESENT,POUR,Pour
Mme,Delphine O,Pas de réponse.,omc_pa721956,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721956.jpg,La République en marche,,,LREM,,Paris,16e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Denis Masséglia,Pas de réponse.,omc_pa720146,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720146.jpg,La République en marche,,,LREM,,Maine-et-Loire,5e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Denis Sommer,Pas de réponse.,omc_pa719420,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719420.jpg,La République en marche,,,LREM,,Doubs,3e,SIGNATAIRE,SIGNATAIRE,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Didier Baichère,Pas de réponse.,omc_pa721776,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721776.jpg,La République en marche,,,LREM,,Yvelines,1ère,SIGNATAIRE,,Absent(e),Absent(e),,Contre,PRESENT,CONTRE,Pas de réponse
M.,Didier Le Gac,Pas de réponse.,omc_pa719404,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719404.jpg,La République en marche,,,LREM,,Finistère,3e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Didier Martin,"""Il ne savait pas avec précision quand l'amendement allait passer : il est en effet difficile de prévoir quand un amendement va passer en Hémicycle et d'estimer la vitesse d'avancée des débats. Il était dans l'obligation de rentrer en circonscription ce soir-là afin de participer à une réunion de préparation d'un événement qu'il organisait le samedi"", justifie l'entourage du député.",omc_pa719154,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719154.jpg,La République en marche,,,LREM,,Côte-d'Or,1ère,,,Absent(e),Absent(e),,Pour,PRESENT,POUR,Pour
M.,Didier Paris,Ne souhaite pas répondre.,omc_pa719202,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719202.jpg,La République en marche,,,LREM,,Côte-d'Or,5e,,,Absent(e),Absent(e),,Absent(e),,,Contre
M.,Didier Quentin,Pas de réponse.,omc_pa2492,http://www2.assemblee-nationale.fr/static/tribun/15/photos/2492.jpg,Les Républicains,,,LR,,Charente-Maritime,5e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Dimitri Houbron,Pas de réponse.,omc_pa720454,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720454.jpg,La République en marche,,,LREM,,Nord,17e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Dino Cinieri,Pas de réponse.,omc_pa267429,http://www2.assemblee-nationale.fr/static/tribun/15/photos/267429.jpg,Les Républicains,,,LR,,Loire,4e,,,Contre,Présent,Contre,Absent(e),,,Pas de réponse
M.,Dominique Da Silva,Ne souhaite pas répondre.,omc_pa720932,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720932.jpg,La République en marche,,,LREM,,Val-d'Oise,7e,,,Absent(e),Absent(e),,Absent(e),,,Contre
Mme,Dominique David,Pas de réponse.,omc_pa719710,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719710.jpg,La République en marche,,,LREM,,Gironde,1ère,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Dominique Potier,Ne souhaite pas répondre.,omc_pa607553,http://www2.assemblee-nationale.fr/static/tribun/15/photos/607553.jpg,Socialistes et apparentés,,,NOUVELLE GAUCHE,,Meurthe-et-Moselle,5e,,,Absent(e),Absent(e),,Absent(e),,,Contre
Mme,Élisabeth Toutut-Picard,"""Epuisée après une semaine de débat, j'ai quitté l'Hémicycle vers 3 ou 4 heures le samedi matin, malheureusement avant l'examen de cet amendement.""",omc_pa719540,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719540.jpg,La République en marche,,,LREM,,Haute-Garonne,7e,,SIGNATAIRE,Pour,Présent,Pour,Absent(e),,,Pour
Mme,Élise Fajgeles,"""Je n'étais pas de permanence et ce n'était pas un texte porté par ma commission. Nous n'assurons les séances de nuit que lorsque nous sommes de permanence ou lorsqu'il s'agit de textes portés par notre commission.""",omc_pa721564,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721564.jpg,La République en marche,,,LREM,,Paris,5e,,,Absent(e),Absent(e),,Absent(e),,,Contre
Mme,Élodie Jacquier-Laforge,"Contactée, ""Autres obligations professionnelles (déplacements en circonscription).""",omc_pa719874,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719874.jpg,Mouvement Démocrate et apparentés,,,MODEM,,Isère,9e,,,Absent(e),Absent(e),,Absent(e),,,Contre
